_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
8.3623,132.8606741983368,11.9525343789385,132.86066433514,11.95250210526,1.2627,0.0505,-2.171,0.051,-7.262,0.041,0,14.280833,0.002772,14.649254,0.00489,13.635658,0.006652,1.013596
8.3771,132.7270911078768,11.7366373137186,132.7270454498,11.73662162834,1.5846,0.7476,-10.058,0.843,-3.529,0.612,0,20.39044,0.006135,21.113018,0.193077,19.114952,0.041676,1.998066
8.3815,132.710436069018,11.7697582918328,132.71044478323,11.76973696376,-1.822,1.4534,1.919,1.496,-4.799,1.248,0,20.768692,0.008598,21.287695,0.144462,19.705397,0.101435,1.582298
8.3838,132.713352756262,11.8658611506891,132.71330450439,11.865848783,1.0359,0.1195,-10.625,0.117,-2.783,0.09,0,17.682676,0.002955,18.65833,0.021503,16.761477,0.007043,1.896854
8.3843,132.8817832279957,11.9492043318273,132.88177282628,11.9491298652,1.3402,0.1451,-2.29,0.144,-16.755,0.108,0,18.124134,0.002981,19.261347,0.032287,17.064114,0.009065,2.197233
8.3865,132.8605644253084,11.9529490278139,132.86055434959,11.95291883758,1.2757,0.0923,-2.218,0.103,-6.793,0.064,0,16.69196,0.002892,,,,,
8.3953,132.7226807982216,11.742965577314,132.72263104009,11.74295266843,1.1557,0.0179,-10.961,0.019,-2.904,0.014,0,13.447743,0.002763,13.771416,0.002856,12.960517,0.003806,0.810899
8.397,132.9443370920718,11.7124363234091,132.94428805666,11.71242307716,1.0766,0.0568,-10.803,0.06,-2.98,0.043,0,16.349297,0.002798,17.045637,0.007125,15.537432,0.004247,1.508205
8.3998,132.9400074400067,11.9193216704456,132.93996493088,11.91930694252,3.0535,0.8408,-9.358,0.811,-3.314,0.597,0,20.284512,0.005776,21.161875,0.14456,19.215418,0.03821,1.946457
8.4096,132.717934968316,11.7509985220628,132.71788535132,11.7509849272,1.2049,0.0254,-10.93,0.027,-3.059,0.021,0,14.465743,0.002766,14.808663,0.003085,13.956827,0.003869,0.851836
8.4109,132.740039578832,11.7194602003665,132.74004096653,11.71941939064,0.871,0.4944,0.306,0.516,-9.182,0.402,0,19.976797,0.0049,20.975216,0.177179,18.7167,0.041141,2.258516
8.4182,132.8731970648119,11.6761740766047,132.87318079607,11.67616403816,-0.0077,0.3646,-3.585,0.376,-2.259,0.252,0,19.371086,0.004121,19.66019,0.060944,18.90017,0.037645,0.760021
8.4531,132.9120844006897,11.9389832108796,132.91208005225,11.93897252713,0.7586,0.7243,-0.957,0.672,-2.404,0.507,0,20.186136,0.005439,21.122047,0.111585,19.308617,0.058816,1.813431
8.4613,132.9899065514899,11.813964935644,132.98990655149,11.81396493564,,,,,,,0,20.712801,0.01182,19.088808,0.037582,17.39461,0.023241,1.694199
8.4761,132.9864353188523,11.7818398714122,132.98638410615,11.78182672678,1.0919,0.0536,-11.28,0.058,-2.958,0.042,0,16.21151,0.0028,16.87783,0.00539,15.414758,0.004369,1.463073
8.4795,132.8253391110259,11.6740473503712,132.825319594,11.67399825341,-1.7746,1.2569,-4.3,1.433,-11.047,1.133,0,20.62935,0.008334,21.476768,0.199485,19.841314,0.085652,1.635454
8.4835,132.9833498267816,11.8573702691815,132.98330925888,11.85732935077,2.0088,0.0225,-8.933,0.023,-9.207,0.016,0,10.533549,0.002771,10.645807,0.002816,10.325345,0.003789,0.320462
8.4841,132.8158242198562,11.9522129917456,132.81577836123,11.95219879796,1.9792,0.3487,-10.095,0.383,-3.194,0.297,0,19.494892,0.004125,20.632427,0.102615,18.357515,0.029003,2.274912
8.4974,132.7513106075792,11.9210993470961,132.75126009608,11.92108636989,1.9753,0.4809,-11.12,0.504,-2.92,0.378,0,19.838356,0.004656,21.269857,0.145044,18.687372,0.032893,2.582485
8.5038,132.9008843181977,11.9449935119783,132.90088300044,11.94498253694,-0.4153,0.4347,-0.29,0.401,-2.469,0.275,0,19.443241,0.004104,19.751614,0.048601,18.986828,0.047464,0.764786
8.508,132.9585368159388,11.9030810420776,132.95848487085,11.90306765197,1.9306,0.6981,-11.436,0.677,-3.013,0.526,0,20.101303,0.005194,21.087114,0.146656,18.942379,0.04809,2.144735
8.5115,132.816015508615,11.6750904135672,132.81596566155,11.67507769691,1.1223,0.0271,-10.984,0.028,-2.861,0.02,0,14.613161,0.002764,14.970156,0.003163,14.087489,0.003945,0.882667
8.5135,132.9831940925107,11.8592677090719,132.98319409251,11.85926770907,,,,,,,0,20.69349,0.013928,20.658978,0.181717,19.379662,0.084622,1.279316
8.5217,132.9814233907068,11.7633427713187,132.98142339071,11.76334277132,,,,,,,0,21.590576,0.03136,21.233976,0.371857,19.237959,0.134697,1.996018
8.53,132.706684181851,11.8545246663726,132.70663431884,11.85451109321,1.1229,0.0475,-10.98,0.05,-3.054,0.044,0,15.971808,0.002788,16.663055,0.00426,15.170581,0.004272,1.492475
8.5339,132.7124677073352,11.7574102846643,132.71250260064,11.75736949906,3.8677,0.9765,7.686,1.159,-9.177,0.878,0,20.53035,0.007339,21.463999,0.129107,19.437975,0.067854,2.026024
8.5352,132.9910993697089,11.8082889051215,132.99104989869,11.80827802292,0.9485,0.447,-10.895,0.426,-2.448,0.335,0,19.560059,0.004068,21.115067,0.109325,18.454018,0.036779,2.661049
8.5389,132.7822840117956,11.9418930362902,132.7822753949,11.94189330875,0.3425,0.0388,-1.897,0.038,0.061,0.031,0,15.456308,0.002779,15.742663,0.003507,15.00524,0.004074,0.737423
8.5412,132.8041018464189,11.9502574316128,132.80405067047,11.9502446445,1.1757,0.0213,-11.265,0.022,-2.877,0.018,0,14.285123,0.002763,14.623916,0.002848,13.782375,0.00388,0.84154
8.5451,132.7074427845799,11.7699656395373,132.70743844825,11.769962597,-0.004,0.2774,-0.955,0.297,-0.685,0.253,0,19.079668,0.003742,19.41514,0.032531,18.590824,0.031255,0.824316
8.5459,132.7750969329131,11.938316658752,132.77503183873,11.93833274736,0.4567,1.0713,-14.329,1.074,3.62,0.801,0,20.493996,0.007105,21.243929,0.232274,19.366392,0.055377,1.877537
8.5459,132.7047656905476,11.8486401872266,132.70470594044,11.84863436936,0.2509,1.6228,-13.157,2.006,-1.309,1.069,0,20.828262,0.009864,21.2055,0.190236,19.641972,0.130396,1.563528
8.5599,132.9738671931788,11.8820931699195,132.97386719318,11.88209316992,,,,,,,0,20.87379,0.015289,21.156784,0.387592,19.884146,0.135051,1.272638
8.5643,132.7002446197581,11.8219967442121,132.70023924334,11.82200168938,-0.2683,0.5125,-1.184,0.52,1.113,0.429,0,19.943394,0.004818,21.013403,0.122353,18.971817,0.037679,2.041586
8.5706,132.7673169722193,11.6935366044223,132.76729365449,11.69350761739,-0.0762,0.437,-5.138,0.444,-6.522,0.351,0,19.828049,0.004825,20.594517,0.133069,18.996922,0.066086,1.597595
8.5818,132.8483557196383,11.956949399619,132.84835452742,11.95689721461,1.3217,0.1462,-0.262,0.153,-11.742,0.119,0,18.101505,0.003037,19.206556,0.026948,17.051388,0.008055,2.155168
8.6042,132.9920696642004,11.8044600330736,132.99202008656,11.80444738205,1.272,0.0581,-10.919,0.059,-2.846,0.04,0,15.727016,0.002777,16.30994,0.003838,14.998924,0.004239,1.311016
8.6052,132.7000852384122,11.8282061752575,132.70003685407,11.82819439671,1.1927,0.027,-10.655,0.026,-2.65,0.021,0,14.369842,0.002763,14.715546,0.00301,13.856938,0.003875,0.858607
8.6092,132.9922468023227,11.806477892269,132.99222546036,11.80644997531,-0.3645,0.274,-4.7,0.257,-6.281,0.186,0,18.801928,0.003255,19.09344,0.031116,18.40249,0.037235,0.690948
8.6095,132.7789160684378,11.686266359141,132.77896948044,11.68619926234,2.0097,0.0513,11.769,0.051,-15.097,0.039,0,15.989489,0.002799,16.725643,0.005587,15.148085,0.004362,1.577559
8.6106,132.8676003590101,11.955822377698,132.86759126222,11.95581067753,0.7278,0.5401,-2.002,0.529,-2.633,0.407,0,19.961733,0.004886,20.922745,0.151107,18.901947,0.028815,2.020798
8.6265,132.8293568203765,11.6710398626489,132.82930655944,11.67102664949,1.1725,0.0189,-11.075,0.02,-2.973,0.014,0,13.576005,0.002764,13.867312,0.002912,13.127747,0.003815,0.739566
8.6275,132.9782418917044,11.8761999896927,132.9782418917,11.87619998969,,,,,,,0,21.117935,0.023142,20.932695,0.366959,20.410984,0.242599,0.521711
8.6281,132.9846522181176,11.7668490456844,132.98465221812,11.76684904568,,,,,,,0,21.248585,0.016619,21.056896,0.226204,19.45642,0.126371,1.600475
8.6315,132.9666087042685,11.8959838982113,132.96655357963,11.89596785705,1.5133,0.4026,-12.137,0.404,-3.609,0.298,0,19.463173,0.004173,20.578783,0.131872,18.291706,0.022465,2.287077
8.6479,132.939693451272,11.7028255661112,132.93966996766,11.70282908202,0.2822,0.0808,-5.174,0.087,0.791,0.056,0,16.967619,0.002829,17.288734,0.005454,16.486269,0.006478,0.802465
8.6542,132.7052467354631,11.7707478876892,132.70523569565,11.77073495186,0.5212,0.1324,-2.432,0.141,-2.911,0.106,0,17.957872,0.003021,18.367334,0.017587,17.401106,0.012129,0.966229
8.6555,132.9016039327233,11.9474559413014,132.90155457103,11.94744404447,1.1513,0.0202,-10.866,0.019,-2.677,0.014,0,13.826932,0.002761,14.130809,0.002875,13.360292,0.003829,0.770516
8.6557,132.9462526207962,11.7082817824841,132.94620384818,11.70826833278,1.1255,0.0336,-10.746,0.037,-3.026,0.024,0,15.09199,0.00277,15.498776,0.003263,14.522993,0.003967,0.975783
8.6598,132.93809823981,11.9264882353503,132.93809823981,11.92648823535,,,,,,,0,21.615831,0.019336,20.511532,0.064807,18.741283,0.045428,1.770248
8.6621,132.8601332063673,11.6701672780096,132.85996801946,11.67018526707,2.5446,0.0206,-36.399,0.021,4.048,0.014,0,13.729235,0.002759,14.161198,0.002892,13.13489,0.003855,1.026308
8.6706,132.7554678878186,11.6996761659024,132.75541795748,11.69966366141,1.1366,0.0162,-11.001,0.017,-2.814,0.013,0,13.357633,0.002764,13.639998,0.002863,12.914842,0.003807,0.725157
8.6742,132.7507011567152,11.9244964302321,132.75070132279,11.92449300668,2.7696,2.2889,0.037,2.565,-0.77,1.508,0,20.800915,0.010576,20.867825,0.139502,19.848217,0.136295,1.019607
8.6747,132.9065767379089,11.9457187608978,132.90652611268,11.94570505706,1.1356,0.0232,-11.144,0.023,-3.083,0.016,0,14.259432,0.002761,14.597058,0.002982,13.757588,0.003856,0.83947
8.6824,132.9575694983319,11.7191118662946,132.95752076993,11.71910011595,1.2097,0.1318,-10.735,0.129,-2.644,0.099,0,17.797903,0.002967,18.74323,0.022471,16.83282,0.006408,1.91041
8.6841,132.7769974325285,11.9420040120484,132.77699578001,11.94199201229,0.5588,0.5534,-0.364,0.588,-2.7,0.449,0,19.962757,0.005406,20.290838,0.074683,19.581284,0.063114,0.709555
8.6842,132.698242266865,11.822561334246,132.69822825924,11.82256356064,0.4758,0.2843,-3.085,0.286,0.501,0.224,0,19.159622,0.00363,19.99729,0.049367,18.311737,0.018529,1.685553
8.6906,132.9274886044354,11.934741450722,132.927438545,11.93472767276,1.1537,0.0436,-11.02,0.041,-3.1,0.029,0,15.663899,0.002771,16.161303,0.003877,15.013148,0.004092,1.148154
8.6946,132.9703685949442,11.735495779375,132.97031861454,11.7354824204,1.1972,0.0354,-11.011,0.038,-3.006,0.026,0,15.430449,0.002771,15.873556,0.004022,14.824652,0.004196,1.048904
8.7028,132.6986021644591,11.7979531205579,132.69855150188,11.7979394429,1.1167,0.0179,-11.158,0.018,-3.077,0.014,0,13.46944,0.002763,13.753651,0.002848,13.026138,0.003804,0.727512
8.7078,132.8306448967828,11.6699610810473,132.83087592017,11.66949898783,1.4658,0.3992,50.906,0.426,-103.971,0.306,0,19.543972,0.004177,20.738304,0.125114,18.580029,0.035555,2.158276
8.7227,132.9936706463742,11.7999564616446,132.99367064637,11.79995646164,,,,,,,0,21.282593,0.028931,20.1201,0.086836,18.500399,0.055701,1.619701
8.7309,132.8372484489471,11.9591719066968,132.83719752274,11.95915887431,1.841,0.3995,-11.21,0.391,-2.932,0.305,0,19.424719,0.004236,20.556438,0.116197,18.295074,0.02128,2.261364
8.7325,132.8913236740001,11.675379459629,132.89131188029,11.67532644656,0.5193,0.7408,-2.599,0.75,-11.928,0.534,0,20.21787,0.005535,21.024006,0.134174,19.242218,0.042751,1.781788
8.7403,132.8653197714817,11.9583492060509,132.86528837287,11.95831184504,0.9692,0.0352,-6.911,0.035,-8.406,0.027,0,15.505336,0.00277,15.970936,0.003313,14.872117,0.003968,1.098819
8.7411,132.9005487914967,11.6784108128716,132.9005487915,11.67841081287,,,,,,,0,20.95302,0.014028,22.19553,0.270765,19.743149,0.11651,2.452381
8.75,132.9917148047756,11.8437952149961,132.99166705104,11.84378286019,1.6566,0.3035,-10.516,0.311,-2.78,0.214,0,18.86406,0.003593,20.04233,0.075728,17.809036,0.021902,2.233293
8.7588,132.9948852043132,11.8094327679338,132.99490023977,11.80940974779,0.473,0.1124,3.311,0.11,-5.18,0.076,0,17.366262,0.002863,17.97745,0.011118,16.667683,0.009995,1.309767
8.7646,132.9360547660177,11.6975181744284,132.93600366168,11.69750509187,1.1555,0.0167,-11.26,0.017,-2.944,0.012,0,13.069575,0.002763,13.355248,0.002838,12.623273,0.003798,0.731975
8.767,132.7209011560683,11.7340293264632,132.72085081465,11.73401621014,1.0112,0.1089,-11.09,0.117,-2.951,0.093,1,17.432917,0.002901,18.307686,0.017878,16.514832,0.006641,1.792854
8.7698,132.8489005224229,11.960136502062,132.84886078416,11.96002193834,2.0878,0.8731,-8.747,0.966,-25.777,0.782,0,20.443447,0.00713,21.314095,0.125694,19.1927,0.068155,2.121395
8.7729,132.8463085703801,11.9601184740189,132.84626032736,11.96010284593,1.2649,0.1665,-10.619,0.175,-3.516,0.135,0,18.221039,0.003107,19.364107,0.036434,17.188307,0.013241,2.1758
8.7759,132.9949768970005,11.8041248535955,132.99492728207,11.80411122972,1.1811,0.0382,-10.927,0.038,-3.065,0.025,0,15.329978,0.00277,15.776045,0.003325,14.725095,0.004191,1.05095
8.8151,132.7031969551884,11.8598523839059,132.70324078398,11.85980217059,0.263,0.3629,9.651,0.371,-11.298,0.308,0,19.446102,0.003973,20.287397,0.06397,18.553455,0.027378,1.733942
8.8189,132.9701863839664,11.8963168804895,132.97018660876,11.89630708403,-0.6989,1.2731,0.049,1.402,-2.204,1.146,0,20.674751,0.009415,21.00502,0.196244,19.813381,0.155266,1.191639
8.8326,132.6955470616326,11.8195628353991,132.69554706163,11.8195628354,,,,,,,0,21.004927,0.016492,21.0287,0.209384,20.004362,0.132201,1.024338
8.8337,132.9948867165345,11.8340423738178,132.99483964636,11.83402867073,1.1493,0.0239,-10.366,0.024,-3.083,0.017,0,14.14483,0.002762,14.494257,0.002933,13.626384,0.003846,0.867873
8.8392,132.9962438118888,11.8194277057105,132.99623726966,11.81942563154,-0.2278,0.4778,-1.441,0.454,-0.467,0.324,0,19.598562,0.004404,19.921392,0.040098,19.17348,0.044023,0.747913
8.8396,132.746961427596,11.7028416683942,132.74695700538,11.70282694584,0.629,0.5595,-0.974,0.586,-3.313,0.472,0,20.233498,0.005541,20.410244,0.142116,19.513296,0.075584,0.896948
8.8482,132.7880988604076,11.9501011493998,132.78804973673,11.95008718591,1.1176,0.0226,-10.813,0.023,-3.142,0.018,0,14.391459,0.002765,14.730494,0.002916,13.885924,0.00389,0.844569
8.8485,132.8663884272865,11.9600038229585,132.86638768701,11.95998524018,0.3832,0.339,-0.163,0.336,-4.181,0.249,0,19.295616,0.003719,19.818129,0.035679,18.67856,0.030843,1.139568
8.851,132.7951431941122,11.9528130765045,132.79510690103,11.9528025832,0.7151,0.1548,-7.989,0.169,-2.361,0.125,0,18.189999,0.003044,19.051224,0.022277,17.298674,0.009388,1.75255
8.8589,132.9560182407005,11.9147579847421,132.95601309292,11.91475187525,0.2149,0.1085,-1.133,0.108,-1.375,0.07,0,17.31297,0.002855,17.603615,0.011935,16.831343,0.009737,0.772272
8.8674,132.8664132006386,11.6674844662883,132.86636497199,11.66747321864,1.1843,0.0961,-10.627,0.098,-2.531,0.077,0,17.356447,0.002895,18.21495,0.014223,16.451775,0.006653,1.763176
8.8732,132.9492713389411,11.9217466478355,132.94924926344,11.92172103284,0.3323,0.2997,-4.86,0.3,-5.763,0.209,0,19.032116,0.003447,19.432625,0.041801,18.472528,0.027749,0.960096
8.8885,132.7791976462367,11.9469072052805,132.77919764624,11.94690720528,,,,,,,0,20.900288,0.012875,21.332878,0.226669,19.832922,0.09669,1.499956
8.8889,132.9700031361471,11.8986476476705,132.96997493533,11.89866722846,-2.0582,0.3985,-6.209,0.398,4.406,0.303,0,15.212689,0.003469,15.477418,0.003124,14.687904,0.003963,0.789514
8.8989,132.8991837710663,11.9527659422842,132.89917948098,11.95271294301,-0.0037,0.4538,-0.944,0.441,-11.925,0.306,0,19.663015,0.004246,20.281336,0.073241,18.995785,0.037961,1.285551
8.9033,132.9938267545941,11.7813832440202,132.99374956559,11.78141608952,1.426,0.0172,-17.002,0.018,7.39,0.012,0,12.299665,0.002762,12.612275,0.00282,11.822024,0.003792,0.790251
8.9044,132.9789858767706,11.8850046579915,132.97893567913,11.88499067573,1.1073,0.0407,-11.052,0.04,-3.146,0.028,0,15.524313,0.002775,15.991479,0.003713,14.895766,0.004102,1.095713
8.9099,132.7052442110891,11.758242057236,132.70519740792,11.75822563616,1.9542,0.4777,-10.31,0.507,-3.695,0.384,0,19.89425,0.00472,21.152222,0.122743,18.678633,0.026719,2.473589
8.9114,132.7222689534083,11.7277961218509,132.72222032526,11.72777845191,1.1639,0.0233,-10.713,0.026,-3.976,0.019,0,14.216731,0.002763,14.579157,0.002975,13.684949,0.003863,0.894208
8.9156,132.8646184560735,11.6664502620233,132.86461650937,11.66643754116,0.2548,0.4452,-0.429,0.428,-2.862,0.349,0,19.817183,0.004563,20.286396,0.067201,19.167484,0.049003,1.118912
8.927,132.7400834404441,11.9207497066132,132.74003521936,11.92073688588,1.1349,0.0155,-10.616,0.016,-2.885,0.012,0,13.237873,0.002764,13.526993,0.002878,12.788486,0.003812,0.738507
8.9272,132.7575449980233,11.9350175883793,132.75752981409,11.93500850979,0.2057,0.0821,-3.343,0.081,-2.043,0.065,0,17.00549,0.002853,17.339289,0.008646,16.50257,0.00709,0.836719
8.932,132.7193054769756,11.7313146066638,132.71930547698,11.73131460666,,,,,,,0,21.166807,0.020251,,,19.934673,0.368983,
8.9361,132.8982668430109,11.9536990023389,132.89830810152,11.95369244959,2.218,0.1445,9.082,0.138,-1.474,0.097,0,17.858532,0.002989,19.237753,0.029304,16.731806,0.007119,2.505947
8.9362,132.7203776640211,11.7297009692979,132.72037891762,11.72963634925,0.9063,0.0828,0.276,0.089,-14.54,0.07,0,17.12997,0.002865,17.755604,0.010541,16.35595,0.005372,1.399654
8.9471,132.868567510286,11.9613515404331,132.86856311768,11.96133846646,3.6059,1.4921,-0.967,1.502,-2.942,1.254,0,20.652254,0.008313,21.248198,0.205153,19.567713,0.047929,1.680485
8.9499,132.9680193807154,11.9031406022914,132.96794639289,11.90315447462,1.3814,0.3134,-16.069,0.324,3.121,0.246,0,19.132132,0.003636,20.561966,0.100584,18.018307,0.017368,2.543659
8.9504,132.7434818371832,11.7033983736165,132.74342875908,11.70342849736,1.5964,0.0611,-11.694,0.067,6.778,0.061,0,13.58818,0.002919,13.49334,0.007117,12.679026,0.01002,0.814314
8.9648,132.7432535649442,11.7032740782094,132.74320297502,11.70330412066,1.3224,0.0614,-11.146,0.151,6.76,0.193,0,14.27033,0.00315,,,,,
8.9658,132.8951144570549,11.6724663584428,132.89512003473,11.672464833,0.217,0.1877,1.229,0.196,-0.343,0.146,0,18.58366,0.003213,19.020054,0.042814,17.94341,0.01984,1.076643
8.9668,132.9901666412079,11.8628123029903,132.99011773791,11.86280091455,1.0617,0.4721,-10.768,0.453,-2.562,0.349,0,19.569592,0.004245,20.694416,0.104047,18.51491,0.033259,2.179506
8.9692,132.951946290538,11.7063640608091,132.95189365424,11.70635007923,1.1591,0.0195,-11.597,0.021,-3.146,0.015,0,13.885436,0.002763,14.191787,0.00287,13.41704,0.003841,0.774747
8.987,132.7842528404321,11.9510070208832,132.7842035953,11.95099344316,1.2225,0.3021,-10.84,0.313,-3.055,0.244,0,19.27232,0.003742,20.472172,0.129338,18.19639,0.018924,2.275782
8.9879,132.7971233699621,11.9558984594619,132.79707429138,11.95588488101,1.2317,0.0355,-10.803,0.035,-3.055,0.028,0,15.497033,0.002776,15.961787,0.003917,14.869554,0.004395,1.092233
8.9934,132.9951473506501,11.8472103415895,132.99514656719,11.84719950635,0.5196,0.3752,-0.173,0.352,-2.438,0.212,0,19.08381,0.00363,19.777283,0.035283,18.338732,0.019816,1.438551
9.002,132.9293194111171,11.6880306748716,132.92927921025,11.68804883982,-1.9034,2.2485,-8.858,2.116,4.087,1.557,0,20.658289,0.008382,21.569103,0.189368,19.44238,0.061674,2.126722
9.0049,132.7936439276523,11.6728069702805,132.79359097371,11.67279275607,1.5612,0.3509,-11.668,0.398,-3.198,0.266,0,19.327816,0.003889,20.609627,0.105314,18.236156,0.022795,2.37347
9.005,132.9942212003253,11.7760801828996,132.99420273572,11.77605287788,1.1578,0.4786,-4.067,0.472,-6.144,0.357,0,19.399324,0.004064,20.477211,0.086874,18.290565,0.020372,2.186646
9.0075,132.9053270708168,11.6755687830972,132.90530418481,11.67551582589,0.5681,0.2972,-5.043,0.286,-11.915,0.225,0,19.200993,0.003697,19.965172,0.059203,18.441061,0.018987,1.524111
9.0113,132.8082575340808,11.9595083965254,132.80820865023,11.95949502312,1.0697,0.0282,-10.76,0.031,-3.009,0.025,0,15.018668,0.002768,15.415897,0.003259,14.454268,0.004063,0.96163
9.0199,132.7076008997971,11.879466490853,132.707603199,11.87944260594,-0.4283,0.941,0.506,1.218,-5.374,0.819,0,20.505667,0.006554,21.177896,0.137001,19.646616,0.080805,1.531281
9.0245,132.9924702060013,11.7689319478625,132.9924565717,11.76892335922,0.08,0.517,-3.003,0.516,-1.932,0.381,0,19.926903,0.004705,20.504911,0.06583,19.23354,0.046339,1.271372
9.0247,132.9921952085178,11.8597890621282,132.99219348938,11.85975390149,-0.3574,1.617,-0.379,1.571,-7.911,1.21,0,20.832159,0.010219,21.30567,0.13933,20.157671,0.155843,1.147999
9.0528,132.8587837931983,11.9642303317049,132.85878094283,11.96423526677,0.2974,0.0578,-0.627,0.059,1.11,0.044,0,16.538774,0.002803,16.831429,0.005973,16.071999,0.005095,0.75943
9.0595,132.8499364436706,11.6629500356383,132.84993644367,11.66295003564,,,,,,,0,20.852264,0.012254,21.1842,0.201931,20.011559,0.136291,1.172642
9.0654,132.9911193855318,11.7627682264943,132.99106995327,11.76275494432,1.1807,0.0524,-10.889,0.058,-2.988,0.039,0,15.176177,0.00277,15.680784,0.003684,14.50308,0.003989,1.177704
9.0684,132.6960639816992,11.8507064624488,132.6960639817,11.85070646245,,,,,,,0,21.779348,0.062512,18.451544,0.042039,17.591114,0.081442,0.86043
9.0747,132.721176330094,11.903279303308,132.72116655904,11.90327311639,0.2691,0.0832,-2.151,0.082,-1.392,0.072,0,17.039116,0.010498,,,,,
9.0756,132.7716390561911,11.6811832886147,132.77169236653,11.68118499499,2.6675,0.1463,11.746,0.15,0.384,0.118,0,17.879824,0.003168,19.439861,0.041029,16.664188,0.00775,2.775673
9.085,132.7207697055132,11.9029806186787,132.72074703566,11.90300142565,0.6594,0.0467,-4.991,0.046,4.682,0.038,0,15.946285,0.002792,16.277916,0.006884,15.295821,0.015111,0.982095
9.0971,132.7566828759211,11.9378717382571,132.75663293034,11.93785830556,1.1525,0.0251,-10.995,0.025,-3.022,0.02,0,14.743149,0.002765,15.124922,0.003412,14.196142,0.003887,0.92878
9.0992,132.9906922187582,11.7601166170243,132.9906873621,11.76011480117,0.6494,1.2587,-1.07,1.406,-0.409,0.998,0,20.675426,0.008423,21.103434,0.137635,19.554853,0.082505,1.54858
9.1092,132.9404643676967,11.6936343645881,132.94046397892,11.69361341642,1.6062,1.7954,-0.086,1.996,-4.713,1.801,0,20.792105,0.012714,21.644203,0.373431,19.597582,0.140673,2.046621
9.1126,132.7014423179035,11.8695296049889,132.7014423179,11.86952960499,,,,,,,0,21.185547,0.031079,20.562786,0.256948,19.937939,0.597567,0.624847
9.1251,132.9957859146202,11.8539518963024,132.99573579502,11.85393886853,1.1461,0.0334,-11.036,0.033,-2.931,0.023,0,14.967571,0.002766,15.372852,0.003142,14.400892,0.003973,0.97196
9.1398,132.7206611082641,11.9044718707031,132.72066537647,11.90443652938,1.6893,1.0607,0.94,1.125,-7.952,0.823,0,20.58433,0.0078,20.65079,0.130497,20.051437,0.125576,0.599352
9.1425,132.9028311902406,11.6720974080348,132.90278198424,11.6720811682,2.3694,0.5522,-10.842,0.517,-3.654,0.423,0,19.902771,0.004848,21.020031,0.145485,18.697565,0.030094,2.322466
9.1442,132.6958248824531,11.8547186502549,132.69580866377,11.85470855517,0.5243,0.7891,-3.571,0.805,-2.271,0.688,0,20.38685,0.006273,21.433878,0.149421,19.244387,0.047531,2.189491
9.1661,133.0015574281684,11.8037885580165,133.00156336021,11.80378214188,0.47,0.1054,1.306,0.102,-1.444,0.068,0,17.245497,0.002853,17.693615,0.010518,16.630053,0.007142,1.063562
9.1754,132.8796642909134,11.9631968025855,132.87963261884,11.96319253492,-0.7353,0.3897,-6.971,0.392,-0.96,0.296,0,19.57917,0.004205,20.612774,0.076973,18.53888,0.031358,2.073895
9.1811,132.8366305261256,11.6611514130564,132.83658070499,11.66113938931,1.1069,0.0214,-10.978,0.022,-2.705,0.016,0,13.543837,0.002781,13.835651,0.002893,13.085463,0.003838,0.750189
9.1983,132.8260177677334,11.6618411494859,132.82602668392,11.66181496778,0.5876,0.146,1.965,0.147,-5.891,0.105,0,17.968378,0.003016,18.803635,0.023578,17.065048,0.008167,1.738586
9.2027,132.9997515198622,11.8429631608733,132.99970009863,11.8429519842,1.0846,0.1218,-11.324,0.126,-2.515,0.087,0,17.350405,0.00292,18.29264,0.014647,16.347801,0.005919,1.94484
9.2071,132.7027514401869,11.7513330759189,132.70269971564,11.75132274117,1.1052,0.1348,-11.394,0.143,-2.325,0.108,0,17.884558,0.003019,18.919315,0.027675,16.90252,0.010226,2.016796
9.2129,132.8357750968751,11.6606581211758,132.83575107582,11.66065753453,-0.0379,0.4944,-5.293,0.475,-0.132,0.328,0,18.739109,0.004372,18.558466,0.072789,17.49647,0.03768,1.061997
9.2167,132.692290256941,11.7824068978903,132.69224097555,11.78239133646,2.0334,1.0257,-10.855,1.224,-3.501,1.014,0,20.577885,0.007169,21.086464,0.175341,19.230326,0.05888,1.856138
9.224,132.9720976358708,11.9054255213021,132.97204825266,11.9054130874,1.138,0.0257,-10.872,0.026,-2.798,0.018,0,14.4128,0.002765,14.762888,0.003152,13.895646,0.003969,0.867242
9.2278,132.8149205312847,11.6631183269133,132.81494185562,11.66309613229,0.7477,0.5775,4.699,0.618,-4.994,0.46,0,20.020212,0.005526,21.187906,0.141175,18.792059,0.045252,2.395847
9.2332,132.6886476230061,11.8108314630382,132.68864762301,11.81083146304,,,,,,,0,18.85412,0.00823,16.518475,0.006127,15.122187,0.004957,1.396288
9.242,132.9291587561751,11.6832337070202,132.92914188378,11.683223361,0.9312,0.0291,-3.718,0.031,-2.328,0.022,0,14.919376,0.002765,15.344805,0.003329,14.324718,0.004046,1.020086
